"struc","comp","ele_comb","reward","RL_step","cif"
"Full Formula (Hf4 Au1)
Reduced Formula: Hf4Au
abc   :   3.247828   3.247298  10.478224
angles:  98.943703  98.956455  90.021980
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Hf    0.161465  0.077999  0.114214  [0.005725008435547352, 0.02171364799141884, -0.003801412880420685]
  1  Hf    0.761438  0.680559  0.316222  [0.010196574963629246, 0.009288341738283634, 0.023198425769805908]
  2  Hf    0.556667  0.472576  0.894791  [-0.0182042196393013, -0.00403699791058898, 0.0008927881717681885]
  3  Hf    0.954527  0.872792  0.69228   [-0.008113637566566467, -0.005233784206211567, 0.0011501163244247437]
  4  Au    0.357137  0.281654  0.506216  [0.010396279394626617, -0.02173120155930519, -0.02143993228673935]","Hf4Au","('Au', 'Hf')","0.0","4.0","# generated using pymatgen
data_Hf4Au
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.24782819
_cell_length_b   3.24729838
_cell_length_c   10.47822360
_cell_angle_alpha   98.94370307
_cell_angle_beta   98.95645499
_cell_angle_gamma   90.02198008
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf4Au
_chemical_formula_sum   'Hf4 Au1'
_cell_volume   107.80139361
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.16146504  0.07799929  0.11421443  1
  Hf  Hf1  1  0.76143827  0.68055907  0.31622233  1
  Hf  Hf2  1  0.55666729  0.47257560  0.89479078  1
  Hf  Hf3  1  0.95452720  0.87279175  0.69227969  1
  Au  Au4  1  0.35713687  0.28165443  0.50621609  1
"
"Full Formula (Ce4 Se2 O5)
Reduced Formula: Ce4Se2O5
abc   :   3.928275   6.538858  10.099824
angles:  75.797538 101.279996  72.295636
pbc   :       True       True       True
Sites (11)
  #  SP            a          b         c  forces
---  ----  ---------  ---------  --------  ---------------------------------------------------------------------
  0  Ce    -0.048186   0.183729  0.865001  [-0.021118681877851486, 0.005251079797744751, -0.0005317926406860352]
  1  Ce     0.235553  -0.009395  0.260009  [0.020367274060845375, -0.007004186511039734, -0.002754170447587967]
  2  Ce     0.383974   0.518895  0.093027  [0.03020137920975685, -0.004658304154872894, -0.013398490846157074]
  3  Ce     0.051748   0.72106   0.607499  [-0.013080216944217682, 0.004830688238143921, 0.005802631378173828]
  4  Se     0.973935   0.584744  0.324734  [0.005496300756931305, -0.002712622284889221, -0.009465664625167847]
  5  Se     0.610481   0.828664  0.81518   [-0.05362518131732941, 0.018299125134944916, -0.02265990898013115]
  6  O      0.951349   0.340175  0.047665  [0.03131510317325592, -0.005289636552333832, -0.00027148425579071045]
  7  O      0.194653   0.892182  0.062561  [-0.015223667025566101, 0.0019182860851287842, -0.008430123329162598]
  8  O      0.439309   0.836276  0.502278  [0.003089502453804016, -0.005592010915279388, 0.004394218325614929]
  9  O      0.648262   0.161544  0.259572  [0.025485077872872353, -0.0073164477944374084, -0.00571034848690033]
 10  O      0.31       0.37783   0.775326  [-0.012907005846500397, 0.0022741109132766724, 0.053025245666503906]","Ce4Se2O5","('Ce', 'O', 'Se')","0.03403929065415423","4.0","# generated using pymatgen
data_Ce4Se2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.92827459
_cell_length_b   6.53885847
_cell_length_c   10.09982369
_cell_angle_alpha   75.79753825
_cell_angle_beta   101.27999563
_cell_angle_gamma   72.29563639
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce4Se2O5
_chemical_formula_sum   'Ce4 Se2 O5'
_cell_volume   229.10248043
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  -0.04818628  0.18372896  0.86500128  1
  Ce  Ce1  1  0.23555295  -0.00939535  0.26000949  1
  Ce  Ce2  1  0.38397443  0.51889541  0.09302731  1
  Ce  Ce3  1  0.05174789  0.72105966  0.60749899  1
  Se  Se4  1  0.97393500  0.58474437  0.32473397  1
  Se  Se5  1  0.61048129  0.82866374  0.81517961  1
  O  O6  1  0.95134868  0.34017532  0.04766525  1
  O  O7  1  0.19465317  0.89218165  0.06256140  1
  O  O8  1  0.43930934  0.83627598  0.50227822  1
  O  O9  1  0.64826156  0.16154413  0.25957210  1
  O  O10  1  0.31000000  0.37783050  0.77532556  1
"
"Full Formula (Eu2 Zn2 Sb2 F2)
Reduced Formula: EuZnSbF
abc   :   4.304324   4.305170   9.388083
angles:  89.969656  89.965742  90.001122
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Eu    0.763953  0.862439  0.76795   [-0.006608394905924797, -0.008581127971410751, -0.029661953449249268]
  1  Eu    0.262935  0.360133  0.056434  [0.00048238830640912056, 0.012636164203286171, -0.036663591861724854]
  2  Zn    0.761722  0.361891  0.406927  [0.003234995063394308, -0.0029174156952649355, 0.031285785138607025]
  3  Zn    0.260849  0.863079  0.407239  [0.006361113861203194, -0.003977680113166571, 0.023989154025912285]
  4  Sb    0.761549  0.861364  0.220517  [0.004778968635946512, 0.0037429649382829666, 0.017878741025924683]
  5  Sb    0.262158  0.362792  0.593947  [0.0003922935575246811, -0.004344413988292217, 0.028339818120002747]
  6  F     0.263815  0.860789  0.911354  [-0.003877172013744712, 0.003970426507294178, -0.01907242462038994]
  7  F     0.763736  0.361578  0.911227  [-0.004764099605381489, -0.0005288990214467049, -0.01609562523663044]","EuZnSbF","('Eu', 'F', 'Sb', 'Zn')","0.01082695724212376","5.0","# generated using pymatgen
data_EuZnSbF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.30432443
_cell_length_b   4.30517045
_cell_length_c   9.38808265
_cell_angle_alpha   89.96965565
_cell_angle_beta   89.96574159
_cell_angle_gamma   90.00112150
_symmetry_Int_Tables_number   1
_chemical_formula_structural   EuZnSbF
_chemical_formula_sum   'Eu2 Zn2 Sb2 F2'
_cell_volume   173.96909917
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Eu  Eu0  1  0.76395341  0.86243887  0.76794955  1
  Eu  Eu1  1  0.26293519  0.36013308  0.05643350  1
  Zn  Zn2  1  0.76172219  0.36189101  0.40692659  1
  Zn  Zn3  1  0.26084870  0.86307950  0.40723902  1
  Sb  Sb4  1  0.76154855  0.86136407  0.22051678  1
  Sb  Sb5  1  0.26215799  0.36279229  0.59394658  1
  F  F6  1  0.26381499  0.86078871  0.91135450  1
  F  F7  1  0.76373614  0.36157755  0.91122673  1
"
"Full Formula (Er2 Al3 Fe1)
Reduced Formula: Er2Al3Fe
abc   :   5.353382   5.354652   5.352047
angles:  61.222113  61.221104  61.269922
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Er    0.116213  0.44878   0.96448   [-0.0018140263855457306, 0.005816180258989334, -0.006965816020965576]
  1  Er    0.374295  0.708112  0.218232  [-0.03480340540409088, -0.027307914569973946, -0.014295190572738647]
  2  Al    0.243375  0.077941  0.591045  [-0.0019358310382813215, -0.004653689451515675, 0.0224342942237854]
  3  Al    0.743211  0.578235  0.593499  [0.006705823820084333, -0.011025827378034592, -0.02127680554986]
  4  Al    0.743664  0.077094  0.092157  [0.013163287192583084, 0.006779300980269909, 0.0246499665081501]
  5  Fe    0.742476  0.075083  0.59542   [0.018684154376387596, 0.030391985550522804, -0.004546466749161482]","Er2Al3Fe","('Al', 'Er', 'Fe')","0.02809535604654347","5.0","# generated using pymatgen
data_Er2Al3Fe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.35338211
_cell_length_b   5.35465194
_cell_length_c   5.35204685
_cell_angle_alpha   61.22211336
_cell_angle_beta   61.22110376
_cell_angle_gamma   61.26992189
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Er2Al3Fe
_chemical_formula_sum   'Er2 Al3 Fe1'
_cell_volume   111.50317561
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.11621282  0.44877998  0.96447964  1
  Er  Er1  1  0.37429528  0.70811165  0.21823202  1
  Al  Al2  1  0.24337505  0.07794078  0.59104527  1
  Al  Al3  1  0.74321110  0.57823548  0.59349886  1
  Al  Al4  1  0.74366378  0.07709400  0.09215744  1
  Fe  Fe5  1  0.74247608  0.07508345  0.59541974  1
"
"Full Formula (Ba2 Ge2 Au4)
Reduced Formula: BaGeAu2
abc   :   4.638380   6.585941   7.829435
angles: 107.081430  90.051308 110.470654
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Ba    0.852549  0.233031  0.865679  [-0.007815838791429996, -0.009766064584255219, -0.030918516218662262]
  1  Ba    0.630145  0.788878  0.300035  [0.007123790681362152, 0.00990617647767067, 0.03139910846948624]
  2  Ge    0.147547  0.813983  0.96504   [-0.024209558963775635, -0.0033929748460650444, 0.014881491661071777]
  3  Ge    0.335185  0.20797   0.200679  [0.022820070385932922, 0.002798132598400116, -0.014650575816631317]
  4  Au    0.337895  0.214889  0.53645   [0.03641557693481445, 0.019320502877235413, 0.008189372718334198]
  5  Au    0.144727  0.80712   0.629312  [-0.03586570918560028, -0.02042795717716217, -0.009697996079921722]
  6  Au    0.569635  0.656283  0.81803   [-0.014878123998641968, 0.0008764266967773438, 0.044114649295806885]
  7  Au    0.91296   0.365538  0.347687  [0.016409771516919136, 0.000685766339302063, -0.043317556381225586]","BaGeAu2","('Au', 'Ba', 'Ge')","0.0","5.0","# generated using pymatgen
data_BaGeAu2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.63837970
_cell_length_b   6.58594132
_cell_length_c   7.82943464
_cell_angle_alpha   107.08143007
_cell_angle_beta   90.05130822
_cell_angle_gamma   110.47065403
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaGeAu2
_chemical_formula_sum   'Ba2 Ge2 Au4'
_cell_volume   212.74797610
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.85254898  0.23303063  0.86567925  1
  Ba  Ba1  1  0.63014467  0.78887773  0.30003550  1
  Ge  Ge2  1  0.14754737  0.81398340  0.96504039  1
  Ge  Ge3  1  0.33518496  0.20797048  0.20067876  1
  Au  Au4  1  0.33789464  0.21488873  0.53645013  1
  Au  Au5  1  0.14472669  0.80711978  0.62931155  1
  Au  Au6  1  0.56963464  0.65628263  0.81803001  1
  Au  Au7  1  0.91295973  0.36553814  0.34768667  1
"
"Full Formula (Eu4 Si2 S8)
Reduced Formula: Eu2SiS4
abc   :   6.955387   6.954671   8.023520
angles:  89.967194  89.999532  90.024467
pbc   :       True       True       True
Sites (14)
  #  SP            a         b          c  forces
---  ----  ---------  --------  ---------  ---------------------------------------------------------------------
  0  Eu     0.136318  0.448485   0.490875  [-0.017350226640701294, -0.015719842165708542, -0.008759230375289917]
  1  Eu     0.27536   0.58697    0.991261  [0.013478122651576996, 0.02652956359088421, -0.022420696914196014]
  2  Eu     0.690334  0.895428   0.48834   [-0.008870918303728104, -0.028395557776093483, 0.00948593020439148]
  3  Eu     0.828858  1.0338    -0.011675  [0.023301273584365845, 0.011678691953420639, -0.0006180703639984131]
  4  Si     0.244352  1.00098    0.698651  [0.016187883913517, 0.02199467271566391, -0.007975831627845764]
  5  Si     0.722495  0.48017    0.19763   [-0.018001936376094818, -0.020521163940429688, 0.007274836301803589]
  6  S      0.313901  0.072212   0.452179  [0.010752588510513306, 0.00854983925819397, -0.016547441482543945]
  7  S      0.651544  0.410161  -0.048678  [-0.006297856569290161, -0.012459903955459595, -0.00849461555480957]
  8  S      1.1295    0.249818   0.82071   [0.012239784002304077, 0.015702009201049805, 0.001876741647720337]
  9  S      0.84105   0.231393   0.317223  [-0.031663328409194946, -0.01744210720062256, 0.034688323736190796]
 10  S      0.022587  0.78108    0.722104  [0.026641547679901123, 0.02461862564086914, -0.015930354595184326]
 11  S      0.473938  0.594902   0.320329  [-0.013858973979949951, -0.015099704265594482, 0.011081129312515259]
 12  S     -0.057686  0.701961   0.221328  [-0.018953442573547363, -0.033490002155303955, 0.002374224364757538]
 13  S      0.493083  0.882679   0.818245  [0.012395381927490234, 0.03405514359474182, 0.013965010643005371]","Eu2SiS4","('Eu', 'S', 'Si')","0.05237589693728295","5.0","# generated using pymatgen
data_Eu2SiS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.95538653
_cell_length_b   6.95467068
_cell_length_c   8.02351953
_cell_angle_alpha   89.96719394
_cell_angle_beta   89.99953227
_cell_angle_gamma   90.02446669
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Eu2SiS4
_chemical_formula_sum   'Eu4 Si2 S8'
_cell_volume   388.11698004
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Eu  Eu0  1  0.13631774  0.44848476  0.49087542  1
  Eu  Eu1  1  0.27535983  0.58696979  0.99126064  1
  Eu  Eu2  1  0.69033389  0.89542768  0.48834027  1
  Eu  Eu3  1  0.82885820  1.03379559  -0.01167489  1
  Si  Si4  1  0.24435249  1.00098124  0.69865124  1
  Si  Si5  1  0.72249511  0.48017050  0.19762957  1
  S  S6  1  0.31390111  0.07221156  0.45217885  1
  S  S7  1  0.65154408  0.41016088  -0.04867836  1
  S  S8  1  1.12949797  0.24981850  0.82071048  1
  S  S9  1  0.84104966  0.23139318  0.31722282  1
  S  S10  1  0.02258671  0.78108034  0.72210362  1
  S  S11  1  0.47393818  0.59490222  0.32032883  1
  S  S12  1  -0.05768630  0.70196073  0.22132806  1
  S  S13  1  0.49308252  0.88267924  0.81824541  1
"
"Full Formula (Sm5 Mg1)
Reduced Formula: Sm5Mg
abc   :   3.599168   6.120685   9.479823
angles:  88.963459  67.495206  89.961842
pbc   :       True       True       True
Sites (6)
  #  SP           a         b          c  forces
---  ----  --------  --------  ---------  ---------------------------------------------------------------------
  0  Mg    0.719924  0.788073  -0.044082  [0.016327038407325745, -0.04854366555809975, 0.019663197919726372]
  1  Sm    0.401326  0.096409   0.286539  [-0.006119126453995705, 0.016944579780101776, -0.0011794846504926682]
  2  Sm    0.910646  0.603143   0.284144  [-0.013520712964236736, 0.011724593117833138, -0.00372251495718956]
  3  Sm    0.221127  0.286733   0.956661  [0.021274501457810402, -0.03605467826128006, 0.008277611806988716]
  4  Sm    0.547481  0.920614   0.631393  [0.022154701873660088, 0.014263959601521492, -0.02002420276403427]
  5  Sm    0.073473  0.419434   0.622465  [-0.04011639207601547, 0.041665203869342804, -0.003014605026692152]","Sm5Mg","('Mg', 'Sm')","0.0","6.0","# generated using pymatgen
data_Sm5Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.59916779
_cell_length_b   6.12068544
_cell_length_c   9.47982272
_cell_angle_alpha   88.96345862
_cell_angle_beta   67.49520610
_cell_angle_gamma   89.96184197
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sm5Mg
_chemical_formula_sum   'Sm5 Mg1'
_cell_volume   192.89528923
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.71992428  0.78807313  -0.04408195  1
  Sm  Sm1  1  0.40132615  0.09640857  0.28653871  1
  Sm  Sm2  1  0.91064589  0.60314348  0.28414406  1
  Sm  Sm3  1  0.22112735  0.28673339  0.95666101  1
  Sm  Sm4  1  0.54748134  0.92061360  0.63139264  1
  Sm  Sm5  1  0.07347308  0.41943371  0.62246520  1
"
"Full Formula (Rb2 Li1 Yb1 F6)
Reduced Formula: Rb2LiYbF6
abc   :   6.091911   6.088835   6.107945
angles:  59.877580  59.944510  60.194447
pbc   :       True       True       True
Sites (10)
  #  SP           a         b          c  forces
---  ----  --------  --------  ---------  ---------------------------------------------------------------------
  0  Rb    0.819234  0.134115   0.747761  [-0.005927830934524536, -0.00921914167702198, -0.020990850403904915]
  1  Rb    0.31991   0.632759   0.247641  [-0.006955917924642563, 0.000542324036359787, -0.016919538378715515]
  2  Li    0.568078  0.884461   0.491348  [0.004092449322342873, -0.012852499261498451, 0.044604573398828506]
  3  Yb    0.068821  0.382581  -0.002657  [0.007902790792286396, 0.0028085066005587578, 0.027821043506264687]
  4  F     0.82192   0.63959    0.733002  [-0.02921774983406067, 0.004712492227554321, -0.002149641513824463]
  5  F     0.812207  0.123878   0.252587  [0.020286202430725098, 0.03246322274208069, -0.0011101970449090004]
  6  F     0.32257   0.126473   0.254996  [-0.003813505172729492, 0.0037020742893218994, 0.003876715898513794]
  7  F     0.805744  0.639727   0.25125   [0.016174107789993286, -0.007500946521759033, 0.012004613876342773]
  8  F     0.324573  0.126578   0.742579  [0.021058082580566406, -0.004759281873703003, -0.0171222984790802]
  9  F     0.328618  0.638123   0.747848  [-0.023598551750183105, -0.009896665811538696, -0.030014406889677048]","Rb2LiYbF6","('F', 'Li', 'Rb', 'Yb')","0.14568216886831115","6.0","# generated using pymatgen
data_Rb2LiYbF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.09191145
_cell_length_b   6.08883522
_cell_length_c   6.10794477
_cell_angle_alpha   59.87758029
_cell_angle_beta   59.94450992
_cell_angle_gamma   60.19444703
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2LiYbF6
_chemical_formula_sum   'Rb2 Li1 Yb1 F6'
_cell_volume   160.21928496
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.81923416  0.13411533  0.74776080  1
  Rb  Rb1  1  0.31990957  0.63275906  0.24764095  1
  Li  Li2  1  0.56807812  0.88446135  0.49134816  1
  Yb  Yb3  1  0.06882083  0.38258059  -0.00265653  1
  F  F4  1  0.82192027  0.63958957  0.73300187  1
  F  F5  1  0.81220743  0.12387823  0.25258694  1
  F  F6  1  0.32257031  0.12647260  0.25499617  1
  F  F7  1  0.80574358  0.63972655  0.25124993  1
  F  F8  1  0.32457257  0.12657797  0.74257941  1
  F  F9  1  0.32861793  0.63812299  0.74784758  1
"
"Full Formula (Y3 Zn3 Ni3)
Reduced Formula: YZnNi
abc   :   3.797098   7.019390   7.018779
angles: 119.961986  90.001392  89.996503
pbc   :       True       True       True
Sites (9)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Y     0.437931  0.59688   0.514697  [-0.006344253197312355, -0.016177471727132797, -0.004588611423969269]
  1  Y     0.43771   0.189485  0.69582   [-0.0039796484634280205, -0.0075461165979504585, 0.04317006841301918]
  2  Y     0.437781  0.778758  0.106554  [-0.0050717610865831375, 0.012272762134671211, -0.02857283316552639]
  3  Zn    0.937523  0.944159  0.859582  [-0.004279104992747307, 0.005665172357112169, 0.030109692364931107]
  4  Zn    0.937573  0.185831  0.34863   [-0.005250051151961088, 0.02935519814491272, -0.005019729025661945]
  5  Zn    0.937297  0.432174  0.106432  [-0.0016794009134173393, -0.01490020751953125, -0.010422898456454277]
  6  Ni    0.937239  0.853979  0.439765  [0.003853336675092578, 0.00900116004049778, -0.01227275189012289]
  7  Ni    0.936749  0.524266  0.773414  [0.008160199970006943, -0.031814247369766235, 0.003789823967963457]
  8  Ni    0.436505  0.186873  0.105441  [0.014590566977858543, 0.014143784530460835, -0.016192840412259102]","YZnNi","('Ni', 'Y', 'Zn')","0.05183828164712535","6.0","# generated using pymatgen
data_YZnNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.79709774
_cell_length_b   7.01938975
_cell_length_c   7.01877913
_cell_angle_alpha   119.96198596
_cell_angle_beta   90.00139192
_cell_angle_gamma   89.99650289
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YZnNi
_chemical_formula_sum   'Y3 Zn3 Ni3'
_cell_volume   162.07258988
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.43793105  0.59688018  0.51469707  1
  Y  Y1  1  0.43771012  0.18948489  0.69582008  1
  Y  Y2  1  0.43778140  0.77875838  0.10655413  1
  Zn  Zn3  1  0.93752272  0.94415948  0.85958247  1
  Zn  Zn4  1  0.93757252  0.18583052  0.34863034  1
  Zn  Zn5  1  0.93729693  0.43217418  0.10643188  1
  Ni  Ni6  1  0.93723946  0.85397934  0.43976522  1
  Ni  Ni7  1  0.93674938  0.52426568  0.77341425  1
  Ni  Ni8  1  0.43650549  0.18687289  0.10544092  1
"
"Full Formula (Na2 Li4 P2)
Reduced Formula: NaLi2P
abc   :   4.154154   5.485012   7.463192
angles:  90.099071  90.000150 112.253386
pbc   :       True       True       True
Sites (8)
  #  SP            a         b         c  forces
---  ----  ---------  --------  --------  -----------------------------------------------------------------------
  0  Na    -0.035567  0.741918  0.668828  [-0.00023976527154445648, -0.03541124612092972, -0.0023606393951922655]
  1  Na     0.055593  0.924944  0.168391  [0.0016687472816556692, 0.034691520035266876, 0.0027366355061531067]
  2  Li     0.702582  0.218405  0.49079   [0.00047405078657902777, 0.0026533324271440506, -0.01604696363210678]
  3  Li     0.317207  0.447488  0.991253  [0.0005544379237107933, 0.0023221373558044434, -0.018821319565176964]
  4  Li     0.70296   0.219134  0.845939  [0.0006618603365495801, -0.000695347785949707, 0.015984801575541496]
  5  Li     0.317633  0.448513  0.346388  [0.0016791521338745952, -0.0027592889964580536, 0.013887034729123116]
  6  P      0.772663  0.358179  0.168641  [-0.004346773028373718, 0.021015413105487823, -0.0007688179612159729]
  7  P      0.247767  0.308682  0.668415  [-0.00045164767652750015, -0.02181648090481758, 0.005389251746237278]","NaLi2P","('Li', 'Na', 'P')","0.5994380799572736","6.0","# generated using pymatgen
data_NaLi2P
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.15415424
_cell_length_b   5.48501230
_cell_length_c   7.46319216
_cell_angle_alpha   90.09907126
_cell_angle_beta   90.00014979
_cell_angle_gamma   112.25338556
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaLi2P
_chemical_formula_sum   'Na2 Li4 P2'
_cell_volume   157.38705840
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  -0.03556696  0.74191839  0.66882766  1
  Na  Na1  1  0.05559294  0.92494422  0.16839053  1
  Li  Li2  1  0.70258161  0.21840470  0.49079009  1
  Li  Li3  1  0.31720673  0.44748776  0.99125340  1
  Li  Li4  1  0.70296050  0.21913363  0.84593926  1
  Li  Li5  1  0.31763274  0.44851317  0.34638812  1
  P  P6  1  0.77266298  0.35817940  0.16864118  1
  P  P7  1  0.24776712  0.30868173  0.66841503  1
"
